raw,processed,label,score
"HOAX TENTANG VAKSIN COVID-19
HOAX
Vaksin Covid-19 mengandung microchip magnetis
FAKTA
Informasi tersebut tidak benar. Jubir vaksinasi Covid-19 Kemenkes, dr. Siti Nadia Tarmidzi mengatakan jumlah cairan vaksin yang disuntikkan hanya 0,5 #SosialisasiEdukasiProkes",isu bohong tentang vaksin covid isu bohong vaksin covid mengandung microchip magnetis fakta informasi tersebut tidak benar juru bicara vaksinasi covid kemenkes dari siti nadia tarmidzi mengatakan jumlah cairan vaksin yang disuntikkan hanya,neutral,0.5390890836715698
"Kita harus mengantisipasi dengan protokol kesehatan dan vaksinasi, kendati kasus Covid-19 di Indonesia terus melandai, kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona.
@kemkominfo @PlateJohnny",kita harus mengantisipasi dengan protokol kesehatan dan vaksinasi kendati kasus covid di indonesia terus melandai kondisi di negara lain masih mengalami fluktuasi dan lonjakan penularan virus corona,neutral,0.5872918367385864
"Tetapi inilah bentuk tanggungjawab negara dalam rangka melindungi rakyat dari potensi klaster Covid-19 ketika naik pesawat
#AyoVaksinPenerbangan @mahesatiwi @BiLLRaY2019 @Paltiwest @_LOVE_AG4EVER @Rizmaya__ @seruanhl @habibthink",tetapi inilah bentuk tanggungjawab negara dalam rangka melindungi rakyat dari potensi klaster covid ketika naik pesawat,negative,0.9290925860404968
"KEGIATAN PATROLI "" OPS YUSTISI MENINDAK LANJUTI PERBUP KARIMUN N0. 49 TAHUN 2020 "" POLSEK MORO DALAM RANGKA MENCEGAH PENYEBARAN COVID-19 "" ADAPTASI KEBIASAAN BARU "" DI WILKUM POLSEK MORO MENUJU ADAPTASI KEBIASAAN BARU
#humaspolreskarimun
#adaptasikebiasaanbaru
#lawancovid19",kegiatan patroli ops yustisi menindak lanjuti perbup karimun tahun polsek moro dalam rangka mencegah penyebaran covid adaptasi kebiasaan baru di wilkum polsek moro menuju adaptasi kebiasaan baru,neutral,0.9968113303184509
"MARIO ABDO INSTA A VACUNARSE |
🗣El presidente de la República, @MaritoAbdo, recibió la 2da. dosis de #Moderna contra la #Covid19
""La gente que no se haya vacunado todavía con 1ra. dosis, hay vacunas suficientes disponibles"".
Vía: @Delpigimenez #1000am📻🎙",mario abdo insta vacunarse el presidente deh lah rep blica recibi lah lah dosis deh contra lah lah gente que no se haya vacunado todav con ra dosis hai vacunas suficientes disponibles,positive,0.9666191339492798
"Em live, presidente Jair Bolsonaro cita relatório do Reino Unido e diz que imunizados contra covid-19 desenvolvem aids antes do previsto.",em live presidente jair bolsonaro cita relat rio di reino unido diz que imunizados contra covid desenvolvem aids antes di previsto,neutral,0.9949586987495422
BEM Nusantara Apresiasi Strategi Pemerintah Akselerasi Vaksinasi Covid-19: Aliansi Badan Eksekutif Mahasiswa (BEM) Nusantara mengapresiasi program percepatan vaksinasi Covid-19 yang dilakukan pemerintah.,bem nusantara apresiasi strategi pemerintah akselerasi vaksinasi covid aliansi badan eksekutif mahasiswa bem nusantara mengapresiasi program percepatan vaksinasi covid yang dilakukan pemerintah,neutral,0.9975939393043518
"[VIDEO] 🔴 El presidente de la República @MaritoAbdo se aplicó este lunes la segunda dosis de la vacuna Moderna contra el COVID-19 e instó a la ciudadanía a inmunizarse, especialmente las que todavía no recibieron la primera dosis.
📲 #TodoEstáEnLN",video el presidente deh lah rep blica se aplic este lunes lah segunda dosis deh lah vacuna moderna contra el covid inst lah ciudadan inmunizarse especialmente las que todav no recibieron lah primera dosis,positive,0.8750318288803101
"(Off the record) “Póngase el triste” dice el presidente @CarlosAlvQ en la tarima del auditorio del Hospital de Niños 😂
Mandatario visita vacunatorio junto a las autoridades CCSS, CNE y Salud y anuncia compra de 3,5 millones de 💉 Pfizer contra COVID-19 para asegurar dosis 2022",off the record ngase el triste dice el presidente en lah tarima del auditorio del hospital deh ini os mandatario visita vacunatorio junto las autoridades cc cne salud anuncia compra deh millones deh pfizer contra covid para asegurar dosis,neutral,0.9464541077613831
"@jokowi Terimakasih 🙏🙏Pak @jokowi ,mari seluruh rakyat Indonesia ,Kita kompak ,berusaha ,Berdo'a ,dan berikhtiar, rakyat Indonesia bisa dan harus bersih dari penyakit penyakit berbahaya seperti covid-19 salam sehat selalu 😷
✌️😊",terimakasih pak mari seluruh rakyat indonesia kita kompak berusaha berdo dan berikhtiar rakyat indonesia bisa dan harus bersih dari penyakit penyakit berbahaya seperti covid salam sehat selalu,positive,0.8647697567939758
Kapolres Abdya Beri Hadiah Umrah bagi Warga yang Mau Divaksin Covid-19 via @YouTube,kapolres abdya beri hadiah umrah bagi warga yang mau divaksin covid via,neutral,0.9980282187461853
"70% Masyarakat Indonesia Ditargetkan Menerima Vaksin Covid-19 di Akhir Tahun 2021
Pemerintah menargetkan 70% penduduk Indonesia telah menerima vaksin Covid-19 di akhir tahun 2021. Upaya yang telah dilakukan untuk mencapai angka ini
• Strategi vaksinasi dari pintu ke pintu.",masyarakat indonesia ditargetkan menerima vaksin covid di akhir tahun pemerintah menargetkan penduduk indonesia telah menerima vaksin covid di akhir tahun upaya yang telah dilakukan untuk mencapai angka ini strategi vaksinasi dari pintu ke pintu,neutral,0.9978318810462952
